UnitID,Name,Color,Cost,Rarity,Type,Tribe,Min_HP,Min_ATK,Min_REC,Max_HP,Max_ATK,Max_REC,MaxLvl,Skill Name,Skill Description,CSkill Name,CSkill Description,Ability 1 Name,Ability 1 Description,Ability 2 Name,Ability 2 Description,Ability 3 Name,Ability 3 Description,Ability 4 Name,Ability 4 Description,Ability 1 Unlock,Ability 2 Unlock,Ability 3 Unlock,Ability 4 Unlock
1673,"Masamune Date, Ringmaster", Green ,50,6, Balanced Type , Human Samurai ,3428,2271,1391,6855,4541,2782,99, Hidden Style: Sky Ladder ,"Convert Blue, Bomb, Timers to CP + Chance Green drops as Green Bombs (L) 2 turns.", Heat Exorcism , High damage to 1 enemy 2 times + Boost Fever Gauge. , Junk Break , Can destroy Junk Panels when in front. , Panel Breaker (120) Tap Boost , Destroy 120 panels or more in a turn to add 1 tap to all units. , Summer Blast Damage , Boost to power of all of own attacks in Summer Blast quests. ,  ,  ,1,1,1, 
1674, Fireworks Loving Forneus , Yellow ,50,6, Stamina Type , Demon Fantasy ,4757,1925,1034,9514,3850,2068,99, C'mon Goldfish! ,"Up to 12 Hearts to CP (L) + Red Panels to Yellow Bombs + Lower Red, Heart rate 1 turn (high effect).", Overexploitation Declaration , Ultra damage to 1 enemy based on own max HP. , Protect Break ,"When in front, ignores Protect and can destroy panels.", 2-Tribe REC Boost , Boost Demon and Fantasy unit REC by 600. , Summer Blast Damage , Boost to power of all of own attacks in Summer Blast quests. ,  ,  ,1,1,1, 
1675, Beckoning Angel Sachiel Tear , Red ,30,5, Technical Type , Deity Fantasy ,2333,1644,1012,4666,3287,2024,80, Red Yukata ,"Junk to Red Bombs + Yellow to Red + Add tap for Human, Deity units 2 turns.", Fangs & Cotton , Ultra damage to all enemies. , Summer Blast Damage , Boost to power of all of own attacks in Summer Blast quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1676, Summer Feast Hercules , Blue ,30,5, Stamina Type , Human Animal ,3374,1670,946,6747,3340,1891,80, Keep the lamps burning! ,"Lower other unit Skill Turns by 1 + Boost Deity, Human ATK 2 turns (absorb Green, Yellow, Junk for high effect).", Massive Arm Lock , Massive damage to 1 enemy + Boost Blue unit REC 1 turn. , Summer Blast Damage , Boost to power of all of own attacks in Summer Blast quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1677, Summer Night Bloom Lupica , Blue ,45,6, Offense Type , Human Unidentified ,3384,2509,987,6768,5017,1974,99, Endless Summer , Green Panels to CP + Hearts to Blue Bombs + Reduce damage from enemies 25% 2 turns. , Festival Memories , Ultra damage to 1 enemy + Boost Blue unit ATK by 100 1 turn. , Protect Break ,"When in front, ignores Protect and can destroy panels.", Fever Gauge (70%) CP Boost ,"When Fever Gauge is at 70% or more, 2 less panels needed for own CP.",  ,  ,  ,  ,1,30,  , 
1678, Snakeskin Moonwhite Ig , Red ,45,6, Offense Type , Unidentified None ,3090,2735,690,6180,5470,1379,99, Crescent Charm ,"1 panel to Red Bomb (XL) + Chance Red, Yellow, Blue Panels drop as Bombs 1 turn.", Phantom Serpent's Secret , Massive damage to 1 enemy. , Junk Break , Can destroy Junk Panels when in front. , Junk Panel Breaker Tap Boost ,"When in front, break 1 or more Junk Panels for an extra tap.", Fever Intensity , Massive boost to own ATK/REC during Fever. , 2 Skill Turn Reduction , Reduce own Skill Turns by 2 when a quest begins. ,10,30,60,90
1679, Phantom Revenge Edmond Dantès , Yellow ,45,6, Balanced Type , Unidentified None ,3058,2091,1394,6115,4181,2788,99, Thirst for Revenge , 1 panel to SCP (XL) + Add tap to all units 1 turn. , Thirsty Revenge ,"3-hit Red, Yellow, Blue combo to 1 enemy.", Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", Damage Panel Break ATK Boost ,"When in front, break 1 or more Damage Panels for a 1,500 ATK boost.", Fever Intensity , Massive boost to own ATK/REC during Fever. , 2 Skill Turn Reduction , Reduce own Skill Turns by 2 when a quest begins. ,10,30,60,90
1680, Annoying Hero Taiho Mask , Red ,45,6, Recovery Type , Unidentified None ,2880,1561,2004,5760,3122,4008,99, Great Phoenix Blade ,"Recover 2,000 HP (recover additional 200 HP for Green, Yellow Panels absorbed) + Add tap to all units 2 turns.", Hero Art (Physical): Firestorm , Massive damage to 1 enemy based on own REC + Recover HP. , Vaccine , Virus ineffective on self. , Final Floor REC Boost , Boost all unit REC by 400 on the final floor. , Fever Intensity , Massive boost to own ATK/REC during Fever. , 2 Skill Turn Reduction , Reduce own Skill Turns by 2 when a quest begins. ,10,30,60,90
1681, Mischievous Wood Spirit Duduri , Blue ,45,6, Technical Type , Unidentified None ,3159,1762,1625,6318,3524,3250,99, Bag of Tricks , 3 panels to SCP. , Wood Spirit Trick Show , Fixed massive damage to 1 enemy regardless of DEF. , Floor CP Boost ,"At start of each floor, 1 less panel required to spawn CP", HP Recovery , Recover 500 HP when turn ends. , Fever Intensity , Massive boost to own ATK/REC during Fever. , 2 Skill Turn Reduction , Reduce own Skill Turns by 2 when a quest begins. ,10,30,60,90
1684, Descartes , Green ,40,5, Offense Type , Academic Demon ,2550,2073,503,5100,4145,1005,80, Reductionismal Complication ,"Random panels to 1 SCP (XL) , 1 Green Bomb (XL) + Existing CP to own CP  + add tap to party 3 turns.", Tapir Scanning , High damage to 1 enemy. Massive effect on Balanced types. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1685, Truth of the Vortex Descartes , Green ,55,6, Offense Type , Academic Demon ,4080,3316,804,7140,5803,1407,99, Mechanistic Multiverse ,"Random panels to 1 SCP (XL) , 1 Green Bomb (XL) + Existing CP to own CP  + add tap to party 3 turns.", Tapir Collecting , Massive damage to 1 enemy. Ultra effect on Balanced types. , CP Breaker (10) ATK Boost ,"In 1 turn, destroy at least 10 CP to boost own ATK 1 turn.", Faraday Challenge High Boost , High boost to power of own attacks in the Faraday Challenge. ,  ,  ,  ,  ,1,1,  , 
1686, Purity in Doubt Descartes , Green ,55,6, Technical Type , Academic Demon ,5295,3556,2772,6619,4445,3465,99, Cogito Ergo Sum ,"Non-Green Panels to 10 CP, 10 Green Bombs + Cure Darkness, Virus + add tap to party 4 turns.", Tapir Analyzing , Ultra damage to 1 enemy + Demon unit 150 REC boost 1 turn. , Junk Break , Can destroy Junk Panels when in front. , Demon Damage Reduction , Reduce damage from Demon enemy attacks 20%. ,  ,  ,  ,  ,1,1,  , 
1687, Farnese , Green ,99,5, Technical Type , Unidentified None ,800,800,800,800,800,800,1, None , No effect. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1688, Farnese Rosso , Red ,45,6, Technical Type , Unidentified None ,2618,2091,1396,5235,4181,2791,99, Flying Cornice: Type-R ,"1 Red Magnet + Convert up to 5 Blue, Green, Yellow each to Red + Add 1000 HP 5 trn + Red ATK mass. boost 1 trn.", Crimson Blade: STRIKE , Red and Yellow 2-hit combo to 1 unit. , Vaccine , Virus ineffective on self. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1689, Farnese Verde , Green ,45,6, Technical Type , Unidentified None ,2618,2091,1396,5235,4181,2791,99, Flying Cornice: Type-V ,"1 Green Magnet + Convert up to 5 Red, Blue, Yellow each to Green + Add 1000 HP 5 trn + Green ATK mass. boost 1 trn.", Jade Blade: MODESTY , Green and Blue 2-hit combo to 1 unit. , Vaccine , Virus ineffective on self. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1690, Farnese Azzurro , Blue ,45,6, Technical Type , Unidentified None ,2618,2091,1396,5235,4181,2791,99, Flying Cornice: Type-A ,"1 Blue Magnet + Convert up to 5 Red, Green, Yellow each to Blue + Add 1000 HP 5 trn + Blue ATK mass. boost 1 trn.", Azure Blade: DEEP , Blue and Green 2-hit combo to 1 unit. , Vaccine , Virus ineffective on self. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1691, Farnese Giallo , Yellow ,45,6, Technical Type , Unidentified None ,2618,2091,1396,5235,4181,2791,99, Flying Cornice: Type-G ,"1 Yellow Magnet + Convert up to 5 Red, Blue, Green each to Yellow + Add 1000 HP 5 trn + Yellow ATK mass. boost 1 trn.", Citrine Blade: EXPLORE , Yellow and Red 2-hit combo to 1 unit. , Vaccine , Virus ineffective on self. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1692, Heart Rosso , Red ,99,6, Awakening Mat. , Unidentified None ,25,8,6,25,8,6,1, Awakening Material , Use this as material to awaken a specific unit. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1693, Heart Verde , Green ,99,6, Awakening Mat. , Unidentified None ,25,8,6,25,8,6,1, Awakening Material , Use this as material to awaken a specific unit. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1694, Heart Azzurro , Blue ,99,6, Awakening Mat. , Unidentified None ,25,8,6,25,8,6,1, Awakening Material , Use this as material to awaken a specific unit. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1695, Heart Giallo , Yellow ,99,6, Awakening Mat. , Unidentified None ,25,8,6,25,8,6,1, Awakening Material , Use this as material to awaken a specific unit. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1696, Farnese Core , Blue ,99,4, Awakening Mat. , Unidentified None ,25,8,6,25,8,6,1, Awakening Material , Use this as material to awaken a specific unit. , None , No effect. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1697, Driving Opportunist Garnet , Red ,45,6, Stamina Type , Human Fantasy ,7066,3214,1374,8832,4017,1718,99, Overheating Bridal Chainsaw ,"Up to 10 each of non-Red to Red, Bombs + 2 turns Human, Academic, Fantasy ATK boost (absorb Blue, Yellow for high effect).", Engagement Idol Ring , Massive damage to 1 enemy + Boost Fever Gauge. , Junk Break , Can destroy Junk Panels when in front. , Final Floor Red Bomb , Low chance Blue Panels drop as Red Bombs on a final floor. ,  ,  ,  ,  ,1,30,  , 
1698, Fiery Bride Garnet , Red ,45,6, Stamina Type , Human Fantasy ,7066,3214,1374,8832,4017,1718,99, Overheating Bridal Chainsaw ,"Up to 10 each of non-Red to Red, Bombs + 2 turns Human, Academic, Fantasy ATK boost (absorb Blue, Yellow for high effect).", Engagement Idol Ring , Massive damage to 1 enemy + Boost Fever Gauge. , Junk Break , Can destroy Junk Panels when in front. , Final Floor Red Bomb , Low chance Blue Panels drop as Red Bombs on a final floor. ,  ,  ,  ,  ,1,30,  , 
1699, Sublime Wedding Amaterasu , Green ,45,6, Technical Type , Deity Fantasy ,4653,3316,2919,5816,4146,3649,99, Blessed Wedding of Flames ,"Convert up to 8 Yellow Panels to Red, up to 8 Blue Panels to Hearts + Green unit ATK/REC high boost 2 turns.", Flames of Merciless Blessing , High damage to 1 enemy based on own REC + High damage to 1 enemy. , Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", VS Deity Damage Boost , Boost strength of all of own attacks when attacking Deity tribe. ,  ,  ,  ,  ,1,30,  , 
1700, Joyous Ruler Amaterasu , Green ,45,6, Technical Type , Deity Fantasy ,4653,3316,2919,5816,4146,3649,99, Blessed Wedding of Flames ,"Convert up to 8 Yellow Panels to Red, up to 8 Blue Panels to Hearts + Green unit ATK/REC high boost 2 turns.", Flames of Merciless Blessing , High damage to 1 enemy based on own REC + High damage to 1 enemy. , Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", VS Deity Damage Boost , Boost strength of all of own attacks when attacking Deity tribe. ,  ,  ,  ,  ,1,30,  , 
1701, Blue Storm Battler Fortuna , Blue ,53,6, Offense Type , Human Fantasy ,4817,4726,1228,6021,5907,1535,99, Blade Celebration ,"Convert panels to max 2 SCP, 8 CP + 7000 self barrier + High boost to current CP + 2 turns Blue easy CP spawn (ultra).", Ideal Seeking , Massive damage to 1 enemy + Blue unit ATK low boost 1 turn. , Protect Break ,"When in front, ignores Protect and can destroy panels.", Bridal High Damage Boost , High boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1702, Courtship Visionary Fortuna , Blue ,53,6, Offense Type , Human Fantasy ,4817,4726,1228,6021,5907,1535,99, Blade Celebration ,"Convert panels to max 2 SCP, 8 CP + 7000 self barrier + High boost to current CP + 2 turns Blue easy CP spawn (ultra).", Ideal Seeking , Massive damage to 1 enemy + Blue unit ATK low boost 1 turn. , Protect Break ,"When in front, ignores Protect and can destroy panels.", Bridal High Damage Boost , High boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1703, Adorable Maiden Lily , Red ,53,6, Technical Type , Human Fantasy ,4884,3603,2351,6106,4504,2939,99, Young Girl Rhapsody ,"Red to Blue, Green to Yellow + 2 Magnets (Yellow/Green) (Blue/Red) + 2 turns Red easy CP spawn (mass.), lower Blue, Yellow rate.", Where Is My Darling? , Massive damage to 1 enemy + Red unit ATK low boost 1 turn. , Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", Bridal High Damage Boost , High boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1704, Lovesick Maiden Lily , Red ,53,6, Technical Type , Human Fantasy ,4884,3603,2351,6106,4504,2939,99, Young Girl Rhapsody ,"Red to Blue, Green to Yellow + 2 Magnets (Yellow/Green) (Blue/Red) + 2 turns Red easy CP spawn (mass.), lower Blue, Yellow rate.", Where Is My Darling? , Massive damage to 1 enemy + Red unit ATK low boost 1 turn. , Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", Bridal High Damage Boost , High boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1705, Immaculate Bride Snow White , Red ,50,6, Recovery Type , Human Fantasy ,4262,2900,3368,5328,3625,4210,99, Something Seven ,"Convert to up to 7 CP (L) + 2 turns recover high HP, Red unit REC boost (absorb Yellow, Damage Panels for mass. boost)", Apple Virgin Road , Massive damage to 1 enemy based on own REC. , 6th Turn Tap Boost ,"Add tap to Human, Fantasy units on the 1st and every 6th turn.", Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1706, Blessed Joyful Snow White , Red ,50,6, Recovery Type , Human Fantasy ,4262,2900,3368,5328,3625,4210,99, Something Seven ,"Convert to up to 7 CP (L) + 2 turns recover high HP, Red unit REC boost (absorb Yellow, Damage Panels for mass. boost)", Apple Virgin Road , Massive damage to 1 enemy based on own REC. , 6th Turn Tap Boost ,"Add tap to Human, Fantasy units on the 1st and every 6th turn.", Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1707, Feline Goddess Bastet , Green ,50,6, Offense Type , Animal Deity ,4827,4026,2038,6033,5032,2548,99, Meownderful Bouquet Toss , Convert Blue Panels to CP + High enhance to existing CP + Fever Gauge 15% boost. , Cat's First Bite , High damage to 1 enemy + Massive damage to all enemies. , Party ATK Boost , Boost all unit ATK by 500 when a Stamina or Technical Type is in the party. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1708, Sacred Goddess Bastet , Green ,50,6, Offense Type , Animal Deity ,4827,4026,2038,6033,5032,2548,99, Meownderful Bouquet Toss , Convert Blue Panels to CP + High enhance to existing CP + Fever Gauge 15% boost. , Cat's First Bite , High damage to 1 enemy + Massive damage to all enemies. , Party ATK Boost , Boost all unit ATK by 500 when a Stamina or Technical Type is in the party. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1709, Divine Flower Bride Idunn , Blue ,50,6, Technical Type , Deity Fantasy ,4631,3614,2481,5789,4517,3101,99, Apple Gondola Descent ,"Red, Junk to Blue + Yellow, Timers to Green + Recover 5,000 HP (+3,500 for each CP absorbed).", Promised Ceremony ,"Massive damage to 1 enemy, ultra effect on Deity units.", Blast Reduction Ineffective , Blast Reduction ineffective when in front. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1710, Passionate Goddess Idunn , Blue ,50,6, Technical Type , Deity Fantasy ,4631,3614,2481,5789,4517,3101,99, Apple Gondola Descent ,"Red, Junk to Blue + Yellow, Timers to Green + Recover 5,000 HP (+3,500 for each CP absorbed).", Promised Ceremony ,"Massive damage to 1 enemy, ultra effect on Deity units.", Blast Reduction Ineffective , Blast Reduction ineffective when in front. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1711, Love-Seeking Groom Zhuge Liang , Yellow ,50,6, Offense Type , Human Fantasy ,4503,4083,1922,5629,5103,2403,99, Crowning Beauty Stance , Green Panels to CP + Junk to Hearts + Reduce 35% of enemy damage 2 turns + Unlock Hearts. , Tactician's Escort ,"High damage to 1 enemy, ultra effect on Human units + Yellow unit ATK low boost 1 turn.", Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1712, Two Promised Rings Zhuge Liang , Yellow ,50,6, Offense Type , Human Fantasy ,4503,4083,1922,5629,5103,2403,99, Crowning Beauty Stance , Green Panels to CP + Junk to Hearts + Reduce 35% of enemy damage 2 turns + Unlock Hearts. , Tactician's Escort ,"High damage to 1 enemy, ultra effect on Human units + Yellow unit ATK low boost 1 turn.", Damage Panel Break ,"When in front, can destroy Damage Panels without taking damage.", Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,1,1,  , 
1713, Blade of Promise Siegfried , Red ,30,5, Balanced Type , Human None ,4061,2836,2076,5076,3544,2595,80, Wedding Cake Slash , Convert up to 1 panel to SCP (L) + Hearts to Heart Bombs + Massive ATK boost for Red units 2 turns. , Longest Love Story , Massive damage to 1 enemy + Red and Yellow unit REC boost 1 turn. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1714, Blade of Blessing Siegfried , Red ,30,5, Balanced Type , Human None ,4061,2836,2076,5076,3544,2595,80, Wedding Cake Slash , Convert up to 1 panel to SCP (L) + Hearts to Heart Bombs + Massive ATK boost for Red units 2 turns. , Longest Love Story , Massive damage to 1 enemy + Red and Yellow unit REC boost 1 turn. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1715, Forest Banquet Amala , Blue ,30,5, Offense Type , Animal Fantasy ,3892,3089,1609,4865,3861,2011,80, Mutual Love Wind ,"2 turns, Blue unit ATK ultra boost, extra tap for Animals, easy CP spawning (massive effect).", Betrothal of Love , Damages 1 enemy 3 times. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1716, Forest Wedding Amala , Blue ,30,5, Offense Type , Animal Fantasy ,3892,3089,1609,4865,3861,2011,80, Mutual Love Wind ,"2 turns, Blue unit ATK ultra boost, extra tap for Animals, easy CP spawning (massive effect).", Betrothal of Love , Damages 1 enemy 3 times. , Bridal Damage Boost , Boost to strength of all of own attacks during June Bride quests. ,  ,  ,  ,  ,  ,  ,1,  ,  , 
1717, Lovely Angel , Red ,99,4, Technical Type , Unidentified None ,1,1,1,1,1,1,1, Awakening Material , Use this as awakening material to awaken a specific unit. , None , None ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
